HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
-1,NO,NO,-1,NO,1,0,1,6,1008998,https://www.jutarnji.hr/vijesti/hrvatska/tomasevic-s-javnoscu-odiozno-komunicira-kao-hdz-i-bandic-previse-je-primjera-da-bi-to-bile-samo-pocetnicke-greske-15087070,Tomašević s javnošću odiozno komunicira kao HDZ i Bandić. Previše je primjera da bi to bile samo ‘početničke greške‘,2021-07-10
NO,0,NO,NO,NO,0,1,1,5,1009196,https://www.jutarnji.hr/vijesti/hrvatska/na-tajnom-sastanku-napravio-je-upravo-ono-na-sto-smo-ga-upozoravali-da-ne-smije-napraviti-15086968,‘Na tajnom sastanku napravio je upravo ono na što smo ga upozoravali da ne smije napraviti‘,2021-07-10
-1,NO,NO,NO,NO,0,1,0,4,1008744,https://www.jutarnji.hr/vijesti/hrvatska/povremenom-volonteru-iz-sjene-i-folklorno-drustvo-nekad-dobro-dode-za-tracak-pozornosti-15087152,‘Povremenom volonteru ‘iz sjene‘ i folklorno društvo nekad dobro dođe za tračak pozornosti‘,2021-07-10
1,0,0,1,0,1,0,0,5,1010254,https://www.jutarnji.hr/vijesti/hrvatska/milanovicu-pada-popularnost-raste-tomasevic-evo-kako-stoji-hdz-i-tko-je-na-vrhu-liste-najnegativnijih-15087320,"Milanoviću pada popularnost, raste Tomašević, evo kako stoji HDZ i tko je na vrhu liste najnegativnijih",2021-07-11
NO,NO,NO,NO,-1,1,0,0,4,1012004,https://www.jutarnji.hr/vijesti/hrvatska/ministarstvo-branitelja-bilo-bi-dobro-da-zastupnik-mlinaric-prestane-manipulirati-i-obmanjivati-15087284,Ministarstvo branitelja: ‘Bilo bi dobro da zastupnik Mlinarić prestane manipulirati i obmanjivati‘,2021-07-11
-1,NO,NO,NO,NO,0,1,0,4,1008728,https://www.jutarnji.hr/vijesti/hrvatska/milijan-brkic-komentirao-folklorase-iz-srbije-koji-su-na-trgu-zaplesali-uzicko-kolo-e-moj-hdz-15087028,Milijan Brkić komentirao folkloraše iz Srbije koji su na Trgu zaplesali užičko kolo: ‘E moj HDZ...‘,2021-07-09
-1,NO,NO,NO,NO,1,1,0,4,1009034,https://www.jutarnji.hr/vijesti/hrvatska/epidemiologija-je-mumbo-jumbo-ragnar-iz-piska-on-je-lazov-ajde-decko-zavrsi-fakultet-neki-15086886,"‘Epidemiologija je mumbo jumbo. Ragnar iz Piska? On je lažov! Ajde dečko, završi fakultet. Neki‘",2021-07-09
1,NO,NO,NO,NO,1,0,0,3,1009716,https://www.jutarnji.hr/vijesti/hrvatska/nece-biti-sankcija-za-necijepljenje-milanovic-ne-pratim-sto-on-govori-sjednice-ce-i-dalje-biti-u-nsk-15086952,"‘Neće biti sankcija za necijepljenje! Milanović? Ne pratim što on govori, sjednice će i dalje biti u NSK‘",2021-07-09
NO,1,NO,NO,NO,1,0,0,5,6287504,https://www.jutarnji.hr/vijesti/svijet/najvece-hrvatske-stranke-u-bih-traze-ukidanje-federacije-to-je-kljuc-svih-problema-15087151,Najveće hrvatske stranke u BiH traže ukidanje Federacije: ‘To je ključ svih problema...‘,2021-07-10
NO,NO,NO,NO,-1,1,1,0,5,1011253,https://www.jutarnji.hr/vijesti/hrvatska/stipo-mlinaric-o-ministarstvu-branitelja-opsjenari-koji-lazu-zamjenjuju-teze-i-varaju-svoje-birace-15087127,"Stipo Mlinarić o Ministarstvu branitelja: ‘Opsjenari koji lažu, zamjenjuju teze i varaju svoje birače‘",2021-07-10
-1,1,NO,NO,-1,1,0,0,5,6925930,https://www.jutarnji.hr/vijesti/hrvatska/grbin-jeste-li-vi-pismeni-siguran-sam-da-niste-ni-glupi-ali-bacic-tko-vam-je-napisao-uradak-15086700,"Grbin: Jeste li vi pismeni? Siguran sam da niste ni glupi, ali...; Bačić: Tko vam je napisao uradak?",2021-07-08
0,NO,NO,NO,NO,1,0,0,5,1009320,https://www.jutarnji.hr/vijesti/hrvatska/mrsic-otpor-cijepljenju-je-iracionalan-trebalo-bi-biti-obavezno-to-je-jedino-rjesenje-15086515,"Mrsić: ‘Otpor cijepljenju je iracionalan, trebalo bi biti obavezno, to je jedino rješenje‘",2021-07-08
1,1,0,1,0,1,1,0,5,1006439,https://www.jutarnji.hr/vijesti/hrvatska/novo-istrazivanje-otkriva-koje-teme-su-u-lipnju-najvise-zanimale-gradane-ali-i-kako-stoje-politicari-i-stranke-15086690,"Novo istraživanje otkriva koje teme su u lipnju najviše zanimale građane, ali i kako stoje političari i stranke",2021-07-08
1,NO,NO,NO,NO,1,0,0,5,33142,https://www.jutarnji.hr/novac/aktualno/plenkovic-na-prstenovom-forumu-nacija-koja-zeli-biti-konkurentna-i-probitacna-se-cijepi-15086498,Plenković na Prstenovom forumu: ‘Nacija koja želi biti konkurentna i probitačna se cijepi‘,2021-07-08
1,1,1,1,1,1,0,0,3,7967096,https://www.jutarnji.hr/vijesti/hrvatska/strankama-i-nezavisnim-zastupnicima-31-milijun-kuna-za-drugu-polovicu-godine-15086535,Strankama i nezavisnim zastupnicima 31 milijun kuna za drugu polovicu godine,2021-07-08
NO,1,NO,NO,NO,0,1,0,5,1010937,https://www.jutarnji.hr/vijesti/hrvatska/gradani-nisu-idioti-razrijesite-stozer-stavite-strucne-ljude-s-integritetom-kojima-ce-se-vjerovati-15086464,"‘Građani nisu idioti. Razriješite Stožer, stavite stručne ljude s integritetom kojima će se vjerovati‘",2021-07-07
1,NO,NO,NO,NO,1,0,0,4,1011577,https://www.jutarnji.hr/vijesti/hrvatska/milanovic-govori-da-je-pravosude-hdz-ovo-pa-stiti-latkovica-abramovica-opacak-petrov-i-grmoja-oni-placu-15086198,"‘Milanović govori da je pravosuđe HDZ-ovo pa štiti Latkovića, Abramovića, Opačak... Petrov i Grmoja? Oni plaču!‘",2021-07-07
1,NO,NO,NO,NO,1,0,0,4,10145936,https://www.jutarnji.hr/vijesti/hrvatska/nacija-koja-zeli-biti-konkurentna-probitacna-cijepi-se-ne-razmisljajuci-o-tome-dva-puta-15086303,"‘Nacija koja želi biti konkurentna, probitačna, cijepi se ne razmišljajući o tome dva puta‘",2021-07-07
-1,NO,NO,NO,NO,1,0,1,5,1010814,https://www.jutarnji.hr/vijesti/hrvatska/nisam-ja-placibaba-neka-sve-sruse-ali-balvan-revolucijama-i-satorasenjem-necemo-nista-rijesiti-15086305,"‘Nisam ja plačibaba, neka sve sruše! Ali balvan revolucijama i šatorašenjem nećemo ništa riješiti‘",2021-07-07
1,-1,NO,NO,NO,1,0,0,5,6670690,https://www.jutarnji.hr/vijesti/hrvatska/bacic-hdz-necemo-dozvoliti-bacanje-ljage-na-najveci-gradevinski-pothvat-u-povijesti-rh-15086658,Bačić (HDZ): Nećemo dozvoliti bacanje ljage na najveći građevinski pothvat u povijesti RH,2021-07-08
0,NO,1,NO,NO,0,0,1,3,1002767,https://www.jutarnji.hr/vijesti/hrvatska/grmoja-dobivam-prijetnje-od-kojih-se-ledi-krv-ali-ne-kmecim-nisam-ja-ogradio-markov-trg-15086239,"Grmoja: ‘Dobivam prijetnje od kojih se ledi krv, ali ne kmečim! Nisam ja ogradio Markov trg‘",2021-07-07
-1,0,-1,NO,NO,1,0,0,6,131631,https://www.jutarnji.hr/vijesti/hrvatska/mrak-taritas-vlada-nije-dobro-odradila-posao-u-epidemiji-sve-je-bilo-stihijski-nekoordinirano-15086452,"Mrak Taritaš: ‘Vlada nije dobro odradila posao u epidemiji, sve je bilo stihijski nekoordinirano‘",2021-07-07
NO,NO,NO,NO,NO,1,0,0,3,6432,https://www.jutarnji.hr/sn/nogomet/reprezentacija/ovo-ce-biti-novi-predsjednik-hns-a-nametnuo-se-u-hijerarhiji-ali-kakav-ce-biti-kao-glavni-igrac-15086405,"Ovo će biti novi predsjednik HNS-a! Nametnuo se u hijerarhiji, ali kakav će biti kao glavni igrač?",2021-07-07
0,-1,NO,NO,NO,1,0,0,5,1010669,https://www.jutarnji.hr/vijesti/hrvatska/zestoka-rasprava-na-saborskom-odboru-bacic-razrijesen-v-d-ravnatelja-hrt-a-postao-renato-kunic-15086280,"Žestoka rasprava na Saborskom odboru: Bačić razriješen, v.d. ravnatelja HRT-a postao Renato Kunić",2021-07-07
NO,1,0,NO,NO,0,1,0,5,10236405,https://www.jutarnji.hr/vijesti/hrvatska/biti-homoseksualac-stvar-je-spolne-orijentacije-a-biti-peder-stvar-karaktera-ne-budimo-pederi-15086255,"‘Biti homoseksualac stvar je spolne orijentacije, a biti peder stvar karaktera. Ne budimo pederi!‘",2021-07-07
NO,NO,1,NO,NO,1,0,1,5,7891431,https://www.jutarnji.hr/vijesti/hrvatska/petrov-i-grmoja-podigli-kaznenu-prijavu-zbog-prijetnji-smrcu-preko-njih-ne-mogu-prijeci-15086112,Petrov i Grmoja podigli kaznenu prijavu zbog prijetnji smrću: ‘Preko njih ne mogu prijeći‘,2021-07-06
0,NO,NO,NO,NO,1,1,0,4,1012376,https://www.jutarnji.hr/vijesti/hrvatska/da-je-bandic-ostao-ziv-vjerojatno-ne-bi-bio-uhicen-tito-njegovo-mjesto-u-povijesti-nece-promijeniti-neki-gelipter-15086177,"‘Da je Bandić ostao živ, vjerojatno ne bi bio uhićen. Tito? Njegovo mjesto u povijesti neće promijeniti neki gelipter‘",2021-07-06
-1,1,NO,NO,NO,1,0,0,5,7858739,https://www.jutarnji.hr/vijesti/hrvatska/slobode-pojedinca-su-najvrednije-sto-imamo-moramo-ih-stititi-imam-bolje-rjesenje-za-stimulirati-ljude-da-se-cijepe-15086088,"‘Slobode pojedinca su najvrednije što imamo, moramo ih štititi! Imam bolje rješenje za stimulirati ljude da se cijepe‘",2021-07-06
NO,NO,NO,1,NO,1,0,0,5,1013048,https://www.jutarnji.hr/vijesti/svijet/bugarski-mozemo-u-predizbornom-naletu-korupcija-je-najveca-posast-nase-drzave-trebamo-zelena-rjesenja-15086465,"Bugarski ‘Možemo‘ u predizbornom naletu: ‘Korupcija je najveća pošast naše države, trebamo zelena rješenja‘",2021-07-07
-1,NO,1,NO,NO,1,0,0,6,8171413,https://www.jutarnji.hr/vijesti/hrvatska/grmoja-u-sabor-poslao-prijedlog-zakona-kojim-trazi-zabranu-hdz-a-ako-budu-pravomocno-osudeni-15086304,Grmoja u Sabor poslao prijedlog zakona kojim traži zabranu HDZ-a: ‘Ako budu pravomoćno osuđeni...‘,2021-07-07
1,NO,NO,NO,NO,1,0,0,3,1008238,https://www.jutarnji.hr/vijesti/hrvatska/stankovic-se-ispricao-gledateljima-nabrojao-zbog-cega-mu-je-sve-neugodno-obuljen-i-vi-ste-imali-gafova-15085534,"Stanković se ispričao gledateljima, nabrojao zbog čega mu je sve neugodno. Obuljen: ‘I vi ste imali gafova‘",2021-07-04
0,0,NO,0,NO,0,0,0,3,6209337,https://www.jutarnji.hr/vijesti/hrvatska/neuspio-i-drugi-pokusaj-konstituiranja-gradskog-vijeca-pazina-ide-li-se-na-nove-izbore-15085887,"Neuspio i drugi pokušaj konstituiranja gradskog vijeća Pazina, ide li se na nove izbore?",2021-07-05
1,1,NO,NO,NO,1,0,0,5,1001713,https://www.jutarnji.hr/vijesti/svijet/europska-povjerenica-provjere-na-granicama-nece-zaustaviti-koronu-otvorimo-ih-i-primimo-rh-u-schengen-15086172,"Europska povjerenica: ‘Provjere na granicama neće zaustaviti koronu, otvorimo ih i primimo RH u Schengen!‘",2021-07-06
NO,NO,1,NO,NO,0,0,1,4,7699414,https://www.jutarnji.hr/vijesti/hrvatska/grmoja-dobio-sam-sliku-djeteta-u-mrtvackom-sanduku-napisali-su-da-cu-patiti-kao-miso-kovac-15085979,"Grmoja: ‘Dobio sam sliku djeteta u mrtvačkom sanduku, napisali su da ću patiti kao Mišo Kovač‘",2021-07-06
1,NO,NO,NO,NO,1,0,0,3,1009214,https://www.jutarnji.hr/vijesti/hrvatska/hdz-ova-zastupnica-busic-opovrgnula-da-se-iz-srbije-u-hrvatsku-prelazi-bez-covid-potvrde-15086061,HDZ-ova zastupnica Bušić opovrgnula da se iz Srbije u Hrvatsku prelazi bez covid potvrde,2021-07-06
-1,NO,NO,NO,NO,0,1,1,5,1009605,https://www.jutarnji.hr/vijesti/svijet/slovensko-predsjedanje-pocelo-skandalom-politicari-iz-eu-s-jansom-ne-zele-biti-ni-na-slici-15085249,"Slovensko predsjedanje počelo skandalom, političari iz EU s Janšom ne žele biti ni na slici",2021-07-02
NO,0,-1,NO,1,1,1,0,6,1011257,https://www.jutarnji.hr/vijesti/hrvatska/u-saboru-burno-zbog-grmojine-izjave-o-zabrani-lgbt-propagande-malo-ga-je-ponijelo-ovo-s-madarskom-15085181,U Saboru burno zbog Grmojine izjave o zabrani ‘LGBT propagande‘: ‘Malo ga je ponijelo ovo s Mađarskom‘,2021-07-02
NO,-1,1,NO,NO,1,1,0,5,1011401,https://www.jutarnji.hr/vijesti/hrvatska/grmoja-napao-queer-zagreb-doveli-su-covjeka-koji-zeli-legalizirati-pedofiliju-i-odnose-s-maloljetnicima-od-10-godina-15085442,Grmoja napao Queer Zagreb: ‘Doveli su čovjeka koji želi legalizirati pedofiliju i odnose s maloljetnicima od 10 godina!‘,2021-07-03
NO,1,NO,NO,NO,1,0,0,3,10196607,https://www.jutarnji.hr/vijesti/hrvatska/osobno-je-odobrio-prvi-gay-pride-i-u-njemu-sudjelovao-kad-sam-obavijestio-racana-rekao-je-dapace-15085365,"Osobno je odobrio prvi Gay Pride i u njemu sudjelovao: ‘Kad sam obavijestio Račana, rekao je - dapače‘",2021-07-03
NO,1,-1,1,NO,1,1,0,5,1010599,https://www.jutarnji.hr/vijesti/zagreb/u-povorci-ponosa-oko-2500-ljudi-medu-njima-i-tomasevic-skupljanje-poena-na-manjinama-je-jadno-15085382,"U Povorci ponosa oko 2500 ljudi, među njima i Tomašević: ‘Skupljanje poena na manjinama je jadno!‘",2021-07-03
1,NO,NO,NO,NO,1,0,0,3,7250370,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-nitko-nema-uvide-u-tajne-izvide-za-razliku-od-milanoviceva-vremena-15084972,"Plenković: ‘Nitko nema uvide u tajne izvide, za razliku od Milanovićeva vremena‘",2021-07-01
1,-1,-1,NO,NO,1,0,0,5,1012511,https://www.jutarnji.hr/vijesti/hrvatska/sdp-i-most-protiv-plenkoviceve-najave-da-ce-cijepljenje-biti-uvjet-za-dobivanje-potpora-drzave-15085039,SDP i Most protiv Plenkovićeve najave da će cijepljenje biti uvjet za dobivanje potpora države,2021-07-01
0,0,NO,NO,NO,1,0,0,3,1007853,https://www.jutarnji.hr/vijesti/hrvatska/uz-samu-cestu-niknula-je-pozornica-razdora-i-pokrenula-rat-izmedu-bivseg-i-novog-gradonacelnika-15084834,Uz samu cestu niknula je pozornica razdora i pokrenula rat između bivšeg i novog gradonačelnika,2021-07-01
-1,NO,NO,NO,NO,0,1,1,5,7503905,https://www.jutarnji.hr/vijesti/hrvatska/dosla-maca-na-vratanca-vidim-da-je-nastradao-i-yutel-pitajte-plenkovica-je-li-mu-neugodno-15084878,"‘Došla maca na vratanca, vidim da je nastradao i Yutel. Pitajte Plenkovića je li mu neugodno‘",2021-07-01
1,NO,NO,NO,NO,1,0,0,5,6026718,https://www.jutarnji.hr/vijesti/hrvatska/sincic-prijavio-plenkovica-vijecu-europe-odgovorio-mu-hdz-ovac-to-je-perfidni-pokusaj-15085228,"Sinčić prijavio Plenkovića Vijeću Europe, odgovorio mu HDZ-ovac: ‘To je perfidni pokušaj...‘",2021-07-02
-1,NO,1,NO,NO,1,1,0,4,1009817,https://www.jutarnji.hr/vijesti/hrvatska/svaka-reklama-na-euru-je-bila-lgbt-propaganda-to-treba-zabraniti-mozda-to-ugradim-u-svoj-antipedofilski-paket-15084781,"‘Svaka reklama na EURU je bila LGBT propaganda! To treba zabraniti, možda to ugradim u svoj antipedofilski paket‘",2021-06-30
-1,NO,NO,NO,NO,1,0,0,5,1011238,https://www.jutarnji.hr/vijesti/hrvatska/cijepljenje-je-plenkovicev-fijasko-o-on-sada-pet-dana-prije-roka-optuzuje-ljude-da-nisu-domoljubi-15084895,"Cijepljenje je Plenkovićev fijasko, o on sada pet dana prije roka optužuje ljude da nisu domoljubi...",2021-07-01
NO,1,-1,NO,NO,1,0,1,4,7129149,https://www.jutarnji.hr/vijesti/hrvatska/grbin-orbanov-oglas-u-hrvatskim-novinama-je-neprimjeren-trazimo-reakciju-ministarstva-15084880,"Grbin: ‘Orbanov oglas u hrvatskim novinama je neprimjeren, tražimo reakciju ministarstva‘",2021-07-01
NO,NO,-1,NO,NO,0,1,0,4,5680063,https://www.jutarnji.hr/vijesti/hrvatska/grmoja-nakon-ostrih-reakcija-na-njegov-status-ne-znate-na-koga-ste-se-namjerili-15085014,Grmoja nakon oštrih reakcija na njegov status: ‘Ne znate na koga ste se namjerili...‘,2021-07-01
1,0,NO,NO,NO,1,0,1,5,5659703,https://www.jutarnji.hr/vijesti/hrvatska/hdz-ov-davor-filipovic-o-uhicenjima-u-gradu-zagrebu-ne-osjecam-apsolutno-nikakvu-odgovornost-15084832,HDZ-ov Davor Filipović o uhićenjima u Gradu Zagrebu: ‘Ne osjećam apsolutno nikakvu odgovornost‘,2021-07-01
1,NO,NO,NO,NO,1,0,0,3,1009050,https://www.jutarnji.hr/globus/politika/grlic-radman-milanovic-svojom-retorikom-vec-izaziva-komentare-stranih-diplomata-15084772,Grlić Radman: ‘Milanović svojom retorikom već izaziva komentare stranih diplomata‘,2021-06-30
NO,-1,NO,NO,NO,0,0,1,5,10157878,https://www.jutarnji.hr/vijesti/hrvatska/ured-europskog-javnog-tuzitelja-zatrazio-skidanje-imuniteta-zastupniku-grgicu-uhicenom-u-aferi-janaf-15084642,"Ured europskog javnog tužitelja zatražio skidanje imuniteta zastupniku Grgiću, uhićenom u aferi Janaf",2021-06-30
NO,NO,NO,NO,1,0,1,0,4,1009547,https://www.jutarnji.hr/vijesti/hrvatska/skoro-tvrdi-netko-je-birao-tajming-uhicenja-iza-svega-stoji-duboka-drzava-15084641,Škoro tvrdi: ‘Netko je birao tajming uhićenja! Iza svega stoji duboka država‘,2021-06-30
-1,NO,NO,NO,0,1,1,1,5,1009052,https://www.jutarnji.hr/vijesti/hrvatska/nas-premijer-voli-sjediti-s-mracnim-poludiktatoricem-orbanom-koji-minira-vrijednosti-eu-15084602,‘Naš premijer voli sjediti s mračnim poludiktatorićem Orbanom koji minira vrijednosti EU‘,2021-06-30
1,-1,NO,NO,NO,1,0,0,5,1010227,https://www.jutarnji.hr/vijesti/hrvatska/cestitam-44-cijepljenih-to-je-pravi-domoljubni-potez-milanovic-radi-pritisak-na-vrhovni-sud-neprihvatljivo-15084195,"‘Čestitam 44% cijepljenih, to je pravi domoljubni potez. Milanović? Radi pritisak na Vrhovni sud, neprihvatljivo‘",2021-06-28
-1,NO,NO,NO,NO,1,0,0,5,1010883,https://www.jutarnji.hr/vijesti/hrvatska/mijenjat-ce-se-zakon-o-izboru-sefa-suda-kako-bi-se-izbjegla-ustavna-kriza-15084526,Mijenjat će se zakon o izboru šefa suda kako bi se izbjegla ustavna kriza,2021-06-29
NO,1,NO,NO,NO,0,1,0,5,1012370,https://www.jutarnji.hr/globus/politika/predsjednik-s-2-karaktera-sve-je-vise-nalik-tudmanu-iz-faze-crnih-zutih-i-zelenih-vragova-15084446,"Predsjednik s 2 karaktera: ‘Sve je više nalik Tuđmanu iz faze crnih, žutih i zelenih vragova‘",2021-06-29
0,NO,1,0,NO,1,0,0,5,1010606,https://www.jutarnji.hr/vijesti/hrvatska/raspudic-koronakrizom-kod-nas-nije-upravljala-struka-nego-pendrek-zasto-bozinovic-vodi-cijelu-pricu-15084455,"Raspudić: ‘Koronakrizom kod nas nije upravljala struka, nego pendrek! Zašto Božinović vodi cijelu priču?‘",2021-06-29
0,1,NO,NO,0,1,0,0,5,1012007,https://www.jutarnji.hr/vijesti/hrvatska/desnica-trazila-registar-agresora-sdp-najavio-podrsku-medvedu-on-se-uzrujao-nisam-prepisivao-od-freda-15084801,"Desnica tražila registar agresora, SDP najavio podršku Medvedu, on se uzrujao: ‘Nisam prepisivao od Freda!‘",2021-06-30
NO,NO,1,NO,NO,1,1,0,3,1009040,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-i-milanovic-na-alci-svoje-ideoloske-sukobe-nek-rjesavaju-negdje-drugdje-15083720,‘Plenković i Milanović na Alci? Svoje ideološke sukobe nek rješavaju negdje drugdje‘,2021-06-26
1,NO,NO,NO,NO,1,0,0,3,1012289,https://www.jutarnji.hr/novac/next/pandemija-je-naglasila-vaznost-odrzivog-turizma-kljucno-je-da-se-gradani-javljaju-s-idejama-15084127,Pandemija je naglasila važnost održivog turizma: ‘Ključno je da se građani javljaju s idejama‘,2021-06-28
-1,NO,NO,1,NO,1,0,0,5,1010133,https://www.jutarnji.hr/vijesti/hrvatska/dosta-je-tesko-slusati-premijerovo-zazivanje-procedure-kad-je-dan-prije-rasprave-o-durdevic-hdz-prekrsio-zakon-o-policiji-15084214,‘Dosta je teško slušati premijerovo zazivanje procedure kad je dan prije rasprave o Đurđević HDZ prekršio Zakon o policiji‘,2021-06-28
-1,NO,NO,NO,NO,1,1,0,4,1008845,https://www.jutarnji.hr/vijesti/hrvatska/hdz-u-sude-za-pljacku-ne-moze-im-biti-svejedno-tko-je-sef-vrhovnog-suda-dakic-i-kirin-vjerojatno-su-dosli-sa-sanka-15084095,"‘HDZ-u sude za pljačku, ne može im biti svejedno tko je šef Vrhovnog suda! Đakić i Kirin? Vjerojatno su došli sa šanka...‘",2021-06-28
-1,1,NO,NO,NO,1,0,0,5,7431595,https://www.jutarnji.hr/vijesti/hrvatska/zakon-po-kojem-se-bira-predsjednika-vrhovnog-suda-je-glup-zbog-toga-najvise-krivim-vladu-15084224,‘Zakon po kojem se bira predsjednika Vrhovnog suda je glup. Zbog toga najviše krivim Vladu‘,2021-06-28
1,NO,NO,NO,NO,1,0,0,3,1009905,https://www.jutarnji.hr/vijesti/hrvatska/bozinovic-kaze-da-se-uopce-ne-razmislja-o-radu-zatvorenih-dijelova-klubova-moramo-se-posvetiti-postivanju-mjera-15083715,Božinović kaže da se uopće ne razmišlja o radu zatvorenih dijelova klubova: ‘Moramo se posvetiti poštivanju mjera‘,2021-06-26
-1,NO,NO,NO,NO,1,0,0,6,1008478,https://www.jutarnji.hr/vijesti/hrvatska/mogucnost-izbora-durdevic-od-pocetka-je-bila-zatrovana-15083766,Mogućnost izbora Đurđević od početka je bila zatrovana,2021-06-26
-1,0,NO,NO,NO,1,1,0,5,10121286,https://www.jutarnji.hr/vijesti/hrvatska/naravi-milanoviceve-politike-cak-vise-odgovara-sto-durdevic-nije-izabrana-15083713,Naravi Milanovićeve politike čak više odgovara što Đurđević nije izabrana,2021-06-26
1,-1,NO,NO,NO,1,1,0,4,5284378,https://www.jutarnji.hr/vijesti/hrvatska/sdp-bih-napao-milanovica-i-grbina-skrenuli-su-udesno-i-tonu-sve-dublje-zasto-ne-odustanu-15083761,"SDP BiH napao Milanovića i Grbina: ‘Skrenuli su udesno i tonu sve dublje, zašto ne odustanu?‘",2021-06-26
-1,NO,1,1,1,1,1,0,6,1012720,https://www.jutarnji.hr/vijesti/hrvatska/sklapaju-se-nezamisliva-partnerstva-samo-s-jednim-ciljem-koje-ce-biti-posljedice-tog-trenda-15083724,Sklapaju se nezamisliva partnerstva samo s jednim ciljem: Koje će biti posljedice tog trenda?,2021-06-26
1,-1,NO,NO,NO,1,1,0,6,1009555,https://www.jutarnji.hr/vijesti/hrvatska/ressler-odgovorio-maticu-jeftino-etiketira-docira-i-bezobrazno-vrijeda-to-je-klasicni-totalitarni-refleks-15083623,"Ressler odgovorio Matiću: ‘Jeftino etiketira, docira i bezobrazno vrijeđa. To je klasični totalitarni refleks‘",2021-06-25
1,NO,NO,NO,NO,1,0,0,4,8147022,https://www.jutarnji.hr/vijesti/hrvatska/zekanovicu-nije-sjelo-maticevo-izvjesce-eu-se-ne-moze-mijesati-u-zdravstvene-politike-clanica-15083458,Zekanoviću nije sjelo Matićevo izvješće: ‘EU se ne može miješati u zdravstvene politike članica!‘,2021-06-25
1,NO,NO,NO,NO,0,1,0,4,10197154,https://www.jutarnji.hr/vijesti/hrvatska/seks-davno-su-sazreli-uvjeti-za-opoziv-milanovica-ali-za-to-nema-dvotrecinske-vecine-15083466,"Šeks: ‘Davno su sazreli uvjeti za opoziv Milanovića, ali za to nema dvotrećinske većine‘",2021-06-25
-1,NO,NO,NO,NO,1,0,0,6,1009554,https://www.jutarnji.hr/vijesti/hrvatska/opet-ce-interna-klika-odlucivati-o-sefu-vrhovnog-suda-unistavanje-drzave-unistavanje-ustava-to-je-hdz-15083639,"‘Opet će interna klika odlučivati o šefu Vrhovnog suda. Uništavanje države, uništavanje Ustava, to je HDZ‘",2021-06-25
NO,NO,NO,1,NO,1,0,1,5,1009174,https://www.jutarnji.hr/vijesti/hrvatska/u-hrvatskoj-se-nece-dogoditi-zabrana-pobacaja-jer-vise-od-70-posto-gradana-to-ne-zeli-15083432,‘U Hrvatskoj se neće dogoditi zabrana pobačaja jer više od 70 posto građana to ne želi‘,2021-06-25
1,-1,1,1,1,1,0,0,5,126983,https://www.jutarnji.hr/vijesti/hrvatska/hdz-podrzava-30-7-biraca-sdp-ima-najlosiji-rezultat-ikad-a-imamo-i-novog-najpopularnijeg-politicara-15083636,"HDZ podržava 30,7% birača, SDP ima najlošiji rezultat ikad, a imamo i novog najpopularnijeg političara",2021-06-25
0,0,NO,NO,NO,1,1,0,5,1011851,https://www.jutarnji.hr/vijesti/hrvatska/klasni-rat-u-maloj-vali-na-drveniku-velom-u-hrvatskoj-mozete-sve-ali-na-plazama-se-gubi-glava-15083628,"Klasni rat u maloj vali na Drveniku Velom: U Hrvatskoj možete sve, ali na plažama se gubi glava",2021-06-25
1,NO,NO,NO,NO,1,0,0,3,1009507,https://www.jutarnji.hr/vijesti/svijet/plenkovic-komentirao-glasovanje-o-zlati-durdevic-ocekujem-da-dsv-raspise-novi-javni-poziv-15083590,Plenković komentirao glasovanje o Zlati Đurđević: ‘Očekujem da DSV raspiše novi javni poziv‘,2021-06-25
1,NO,NO,NO,NO,1,0,0,3,6389149,https://www.jutarnji.hr/vijesti/hrvatska/poznati-hdz-ovac-napusta-politiku-vraca-se-u-poduzetnistvo-bila-mi-je-cast-sluziti-hrvatskom-narodu-i-stranci-15083598,"Poznati HDZ-ovac napušta politiku, vraća se u poduzetništvo: ‘Bila mi je čast služiti hrvatskom narodu i stranci‘",2021-06-25
-1,NO,NO,NO,NO,1,0,0,5,5445373,https://www.jutarnji.hr/vijesti/hrvatska/promjena-politickog-krajobraza-dalmacije-bella-ciao-pred-hdz-ovim-premijerom-i-fredovo-zakucavanje-15083622,"Promjena političkog krajobraza Dalmacije, ‘Bella Ciao‘ pred HDZ-ovim premijerom i Fredovo zakucavanje",2021-06-25
-1,0,0,0,NO,1,0,0,4,1009628,https://www.jutarnji.hr/vijesti/hrvatska/nista-se-nije-promijenilo-hdz-nece-podrzati-durdevic-buka-oko-svega-ovoga-bila-je-nepotrebna-15083138,"‘Ništa se nije promijenilo, HDZ neće podržati Đurđević. Buka oko svega ovoga bila je nepotrebna‘",2021-06-24
1,NO,NO,NO,NO,1,0,0,3,1012422,https://www.jutarnji.hr/vijesti/hrvatska/razumijem-vladinu-sutnju-o-madarskoj-ni-ja-ne-volim-biti-u-coporu-napadaca-migranti-treba-paziti-odakle-dolaze-15083353,"‘Razumijem Vladinu šutnju o Mađarskoj, ni ja ne volim biti u čoporu napadača. Migranti? Treba paziti odakle dolaze‘",2021-06-24
