HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
1,-1,0,NO,NO,1,0,0,4,5642574,https://www.vecernji.hr/vijesti/oporba-upozovara-zakon-je-propustio-rijesiti-najbitnije-zastititi-zvizdace-1575183,Oporba upozorava: Zakon je propustio riješiti najbitnije - zaštititi zviždače,2022-03-31
-1,1,-1,1,NO,1,0,0,5,5861824,https://www.vecernji.hr/vijesti/oporba-u-zakonu-nema-onog-najvaznijeg-zastite-zvizdaca-1575284,Oporba: U zakonu nema onog najvažnijeg - zaštite zviždača,2022-03-31
1,NO,NO,NO,NO,1,0,0,3,7988886,https://www.vecernji.hr/vijesti/plenkovic-odlucio-nece-se-spajati-ministarstvo-branitelja-i-ministarstvo-obrane-1575351,Plenković odlučio: Neće se spajati ministarstvo branitelja i ministarstvo obrane,2022-03-31
NO,1,NO,1,NO,1,0,0,3,6290373,https://www.vecernji.hr/vijesti/hajdas-doncic-kome-plenkovic-najavljuje-rekonstrukciju-treba-ujutro-doci-na-posao-i-to-odraditi-a-ne-najavljivati-1574999,"Hajdaš Dončić: SDP i Možemo mogli bi zajedno na izbore, kandidat za premijera mora biti Grbin",2022-03-30
0,NO,-1,NO,NO,0,0,1,4,5453942,https://www.vecernji.hr/vijesti/i-most-prekida-suradnju-s-puljkom-dok-ne-ode-bojan-ivosevic-1574961,I Most prekida suradnju s Puljkom dok ne ode Bojan Ivošević,2022-03-30
0,0,1,0,NO,1,0,0,3,5711055,https://www.vecernji.hr/vijesti/oba-mostova-referndumska-pitanja-poslati-ustavnom-sudu-na-ocjenu-ustavnosti-1575041,Oba Mostova referendumska pitanja poslati Ustavnom sudu na ocjenu ustavnosti,2022-03-30
1,NO,NO,NO,NO,1,0,0,4,6439673,https://www.vecernji.hr/vijesti/ankica-mamic-i-za-premijera-koji-ga-srcano-brani-bilo-bi-dobro-da-ministar-banozic-ode-1575261,"Ankica Mamić: I za premijera, koji ga srčano brani, bilo bi dobro da ministar Banožić ode",2022-03-31
NO,NO,NO,NO,NO,1,0,0,4,6342657,https://www.vecernji.hr/vijesti/kako-se-kuhala-puljkova-ostavka-ideju-je-u-tisini-brusio-mocni-pr-ovac-ali-preracunao-se-evo-zasto-1575217,"Kako se kuhala Puljkova ostavka? 'Ideju je u tišini brusio moćni PR-ovac, ali preračunao se. Evo zašto'",2022-03-31
NO,NO,NO,NO,1,1,1,0,4,6314651,https://www.vecernji.hr/vijesti/politicka-akademija-domovinskog-pokreta-ovo-nije-ideoloski-trening-obrazujemo-se-za-izbore-1574497,"Politička akademija Domovinskog pokreta: Ovo nije ideološki trening, obrazujemo se za izbore",2022-03-29
NO,-1,NO,NO,NO,0,0,1,5,6302901,https://www.vecernji.hr/vijesti/nakon-podizanja-optuznice-stjepan-kovac-napustio-sdp-1574814,"SDP u Saboru izgubio još jednog zastupnika, zbog optužnice otišao Stjepan Kovač",2022-03-29
0,1,NO,1,NO,1,0,0,5,6252383,https://www.vecernji.hr/zagreb/zagrebacki-sukob-sdp-a-i-mozemo-uznemirio-iblerov-trg-ne-trebamo-mi-biti-njihove-pudlice-1574813,"'Ne trebamo biti pudlice ni oporba. Sukob u Zagrebu mora stati zbog višeg cilja, rušenja HDZ-a'",2022-03-30
0,0,NO,NO,NO,1,0,1,5,9039972,https://www.vecernji.hr/vijesti/anketa-split-ide-na-nove-izbore-za-koga-biste-glasali-1575050,ANKETA Split ide na nove izbore: Za koga biste glasali?,2022-03-30
0,NO,NO,NO,NO,1,0,1,5,6152216,https://www.vecernji.hr/vijesti/gotovo-je-sigurno-da-split-ide-na-nove-izbore-puljak-je-prelomio-ali-ostaje-jedna-nepoznanica-1574959,"Doznajemo! Puljak i Ivošević daju ostavke, Split ide na nove izbore!",2022-03-30
NO,-1,NO,NO,NO,0,0,1,5,7045161,https://www.vecernji.hr/vijesti/danas-u-12-objava-presude-bivsoj-sdp-ovoj-zupanici-marini-lovric-merzel-1574442,"Danas objava presude Marini Lovrić Merzel, evo što se događalo s njom zadnjih 7 godina",2022-03-29
-1,0,1,NO,NO,1,0,0,5,5076885,https://www.vecernji.hr/vijesti/grmoja-jandrokovic-ce-klimati-glavom-i-iza-novog-vode-hdz-a-1574682,Grmoja: Jandroković će klimati glavom i iza novog vođe HDZ-a,2022-03-29
1,NO,NO,NO,NO,1,0,0,5,9028090,https://www.vecernji.hr/vijesti/na-udaru-banozic-beros-i-coric-kojeg-bi-mogao-zamijeniti-filipovic-upitne-tramisak-i-vuckovic-1574791,"Ide rekonstrukcija, na udaru hrpa ministarskih imena, među njima Banožić, Beroš, a spominje se i Ćorić",2022-03-29
-1,NO,1,NO,1,1,0,1,6,5082076,https://www.vecernji.hr/vijesti/penava-sramota-me-ovakve-vlade-svaki-dan-s-ovakvom-vladom-je-izgubljen-dan-za-hrvatsku-1574695,"Penava: Sramota me ovakve Vlade, svaki dan s ovakvom Vladom je izgubljen dan za Hrvatsku",2022-03-29
1,NO,NO,NO,NO,1,0,1,4,5698425,https://www.vecernji.hr/vijesti/plenkovic-dobio-sam-potporu-za-rekonstrukciju-vlade-od-hdz-a-i-koalicijskih-partnera-1574794,"Plenković: Dobio sam potporu za rekonstrukciju Vlade, dobro je napraviti promjene",2022-03-29
-1,NO,NO,NO,NO,1,0,1,5,5995337,https://www.vecernji.hr/vijesti/vise-je-nego-krajnje-vrijeme-da-premijer-napravi-malo-zescu-rekonstrukciju-vlade-1574232,Više je nego krajnje vrijeme da premijer napravi malo žešću rekonstrukciju Vlade,2022-03-28
NO,-1,NO,NO,NO,0,0,1,6,5446385,https://www.vecernji.hr/vijesti/svi-znamo-tko-joj-je-dosao-na-pir-preko-muza-slozila-pricu-usla-bi-i-u-hdz-osjecala-se-mocno-1574720,"'Svi znamo tko joj je došao na pir. Preko muža je imala priču, ušla bi i u HDZ. Osjećala se moćno'",2022-03-29
1,NO,NO,NO,NO,1,0,0,3,5076924,https://www.vecernji.hr/vijesti/bacic-u-slucaju-da-dode-do-rekonstrukcije-vlade-tramisak-nece-biti-kamen-spoticanja-1574688,"Bačić: 'U slučaju da dođe do rekonstrukcije Vlade, Tramišak neće biti kamen spoticanja'",2022-03-29
1,NO,NO,NO,NO,1,0,0,3,5281252,https://www.vecernji.hr/vijesti/bozinovic-premijer-ima-punu-potporu-za-rekonstrukciju-vlade-1574835,Božinović: Premijer ima punu potporu za rekonstrukciju Vlade,2022-03-29
0,NO,NO,NO,NO,1,0,0,3,5385664,https://www.vecernji.hr/vijesti/doznajemo-sto-se-dogada-u-vladi-odlazi-cetiri-ili-sest-imena-u-narednih-dva-tjedna-1574765,"Cure detalji rekonstrukcije, doznajemo što se događa u Vladi: Odlazi četiri ili šest imena u iduća dva tjedna?",2022-03-29
-1,-1,1,NO,NO,1,0,1,5,5955876,https://www.vecernji.hr/vijesti/zasto-puljak-uporno-brani-covjeka-kojeg-ne-bi-smio-tri-su-glavna-razloga-splitu-slijedi-grozan-scenarij-1573966,"Zašto Puljak uporno brani čovjeka kojeg ne bi smio? Tri su glavna razloga, Splitu slijedi grozan scenarij",2022-03-26
NO,NO,NO,NO,NO,1,0,0,2,5444646,https://www.vecernji.hr/vijesti/njemacki-predsjednik-iznio-najavu-za-buducnost-i-nama-u-njemackoj-predstoje-teski-dani-1574162,Njemački predsjednik iznio crnu najavu za budućnost: 'I nama predstoje teški dani',2022-03-27
1,NO,NO,NO,NO,1,0,0,4,5824799,https://www.vecernji.hr/vijesti/banski-dvori-bez-komentara-na-nagadanja-o-rekonstrukciji-vlade-1574365,Banski dvori bez komentara na nagađanja o rekonstrukciji Vlade,2022-03-28
0,NO,NO,NO,NO,0,0,0,3,8032730,https://www.vecernji.hr/vijesti/micanje-tramisak-bez-ikakvih-dodatnih-poteza-znacilo-bi-otvoreni-rat-u-hdz-u-1574193,"Micanje Tramišak, bez ikakvih dodatnih poteza, značilo bi otvoreni rat u HDZ-u",2022-03-28
NO,0,1,-1,NO,1,0,0,3,4887908,https://www.vecernji.hr/zagreb/most-zelimo-da-ulica-trg-ili-ustanova-u-zagrebu-dobije-ime-po-vesni-bosanac-1574357,"Most: 'Želimo da ulica, trg ili ustanova u Zagrebu dobije ime po Vesni Bosanac '",2022-03-28
-1,-1,NO,-1,NO,1,0,0,5,5898146,https://www.vecernji.hr/vijesti/gradonacelnik-zoricic-ako-dode-do-blokade-idemo-na-nove-izbore-1573465,"Vladajuća koalicija pukla u Puli, u Šibensko-kninskoj županiji opasno se trese",2022-03-24
1,NO,NO,NO,NO,0,1,0,3,5446805,https://www.vecernji.hr/vijesti/zajednica-utemeljitelja-hdz-a-odgovorila-cacicu-zalosno-je-sto-se-s-njim-dogada-1573469,Zajednica utemeljitelja HDZ-a odgovorila Čačiću: 'Žalosno je što se s njim događa',2022-03-24
NO,0,NO,0,NO,1,0,0,4,9035131,https://www.vecernji.hr/zagreb/ako-ovo-ne-uspije-zagrepcani-ce-se-razocarati-a-grad-pada-desnici-u-ruke-1573822,"'Ako ovo ne uspije, Zagrepčani će se razočarati, a grad pada desnici u ruke'",2022-03-25
1,0,0,0,0,1,0,0,5,5660968,https://www.vecernji.hr/vijesti/hdz-i-dalje-najjaca-stranka-predsjednik-milanovic-najpopularniji-politicar-1573887,"HDZ i dalje najjača stranka, predsjednik Milanović najpopularniji političar",2022-03-25
1,NO,NO,NO,NO,1,0,0,5,5189980,https://www.vecernji.hr/vijesti/covic-nismo-podrzali-predlozene-sankcije-oporbe-jer-je-to-praksa-postoje-jasna-pravila-1573756,Čović: Plenković je za Hrvate i BiH učinio nešto što nitko nije zadnjih 20-ak godina,2022-03-25
NO,NO,NO,NO,NO,0,0,0,2,1091362,https://blog.vecernji.hr/ivan-crnjac/hrvat-brutalno-upucan-u-sarajevu-u-sred-bijela-dana-sto-radi-hrvatska-politika-12904,Hrvat brutalno upucan u Sarajevu usred bijela dana. Što radi hrvatska politika?,2022-03-24
NO,NO,NO,NO,NO,0,1,0,4,1092241,https://www.vecernji.hr/kultura/orbanov-put-od-antiruskih-govora-do-zblizavanja-s-putinom-1573385,Orbánov put – od antiruskih govora do zbližavanja s Putinom,2022-03-24
NO,NO,-1,1,-1,1,0,1,3,6528152,https://www.vecernji.hr/zagreb/tomasevic-goluzi-vi-ste-ginekolog-koji-meni-postavlja-psihicku-dijagnozu-pa-jeste-li-vi-normalni-1573377,Tomašević Goluži: 'Vi ste ginekolog koji meni postavlja psihičku dijagnozu! Pa jeste li vi normalni?',2022-03-24
0,NO,NO,NO,NO,0,0,1,3,6112517,https://www.vecernji.hr/vijesti/tramisak-recenicu-bit-ce-krvi-do-koljena-sam-cula-u-sijecnju-policija-je-obavijestena-o-prijetnjama-1573388,"Tramišak: Rečenicu ‘bit će krvi do koljena’ sam čula u siječnju, policija je obaviještena o prijetnjama",2022-03-24
-1,NO,NO,NO,NO,0,0,0,2,10012154,https://www.vecernji.hr/vijesti/u-zadru-preminuo-poznati-poduzetnik-stanislav-antic-1573421,U Zadru preminuo poznati poduzetnik Stanislav Antić,2022-03-24
1,NO,NO,NO,NO,1,0,0,5,6012211,https://www.vecernji.hr/vijesti/strateski-kompas-eu-nije-carobni-stapic-ali-je-dobra-vijest-za-hrvate-u-bih-1572974,"Strateški kompas EU nije čarobni štapić, ali je dobra vijest za Hrvate u BiH",2022-03-23
NO,NO,1,NO,NO,1,0,0,4,6112377,https://www.vecernji.hr/vijesti/zagrebacki-mostovci-traze-izradu-pravilnika-o-odrzavanju-civilnih-sklonista-1573091,Zagrebački Mostovci traže izradu Pravilnika o održavanju civilnih skloništa,2022-03-23
1,NO,NO,NO,NO,1,0,0,6,5042213,https://www.vecernji.hr/vijesti/covic-ako-nas-se-pokusa-pretvoriti-u-nacionalnu-manjinu-hrvati-ce-pokrenuti-uspostavu-federalne-jedince-1573197,Čović pisao EU i SAD: Zahtjev za ukidanje ovlasti Doma naroda je rušenje Daytona,2022-03-23
1,1,1,NO,0,1,1,0,5,5360383,https://www.vecernji.hr/vijesti/bauk-o-rejtingu-sdp-a-kada-bi-se-anketa-pretvorila-u-izborne-rezultate-hdz-bi-trebao-partnera-iz-opozicije-1573320,"Bauk o rejtingu SDP-a: 'Kada bi se anketa pretvorila u izborne rezultate, HDZ bi trebao partnera iz opozicije'",2022-03-24
0,1,NO,1,NO,1,0,1,5,6235258,https://www.vecernji.hr/vijesti/grbin-i-bencic-eu-novac-mora-ici-najboljima-a-ne-se-dijeliti-po-babi-i-stricevima-1573483,"Grbin i Benčić: EU novac mora ići najboljima, a ne se dijeliti po 'babi i stričevima'",2022-03-24
-1,0,NO,NO,NO,1,0,0,5,5966017,https://www.vecernji.hr/vijesti/rajko-ostojic-banoziuc-je-o-dronu-rekao-sve-tocno-ali-mu-nitko-ne-vjeruje-zato-mora-otici-1572840,"Rajko Ostojić: Banožić je o dronu rekao sve točno, ali mu nitko ne vjeruje. Zato mora otići",2022-03-22
0,NO,NO,NO,NO,1,0,1,3,5038343,https://www.vecernji.hr/vijesti/bozinovic-o-prijetnjama-ministrici-tramisak-ona-je-prijavila-to-policiji-koja-ce-postupati-u-tom-slucaju-1573163,Božinović o prijetnjama ministrici Tramišak: Ona je prijavila to policiji koja će postupati u tom slučaju,2022-03-23
-1,1,1,NO,NO,1,0,1,6,5040644,https://www.vecernji.hr/vijesti/grmoja-tramisak-poslala-poruku-da-nije-zasticena-sumnjivo-je-sto-nije-prijavila-prijetnje-1573177,Grmoja: Tramišak poslala poruku da nije zaštićena. Sumnjivo je što nije prijavila prijetnje,2022-03-23
1,NO,NO,NO,NO,1,0,0,5,176340,https://www.vecernji.hr/vijesti/hrvatski-zastupnici-u-bih-osudili-prijetnje-smrcu-covicu-i-tadicu-trazimo-hitnu-istragu-1573115,Hrvatski zastupnici u BiH osudili prijetnje smrću Ćoviću i Tadiću: 'Tražimo hitnu istragu',2022-03-23
-1,1,NO,NO,NO,1,0,1,6,6269045,https://www.vecernji.hr/vijesti/oporba-oplela-po-plenkovicu-spekulacijama-o-dronu-gura-pod-tepih-propalu-vladu-i-ministre-pod-istragama-1573170,Oporba oplela po Plenkoviću: Špekulacijama o dronu gura pod tepih propalu Vladu i ministre pod istragama,2022-03-23
1,-1,NO,NO,NO,1,0,0,3,5054473,https://www.vecernji.hr/vijesti/kuzmanic-banozic-se-zbog-mojih-rijeci-da-svoj-posao-ne-radi-kako-treba-uzrujao-i-burno-reagirao-1571948,Zaiskrilo na Odboru za obranu: 'Banožić se zbog mojih riječi uzrujao i burno reagirao',2022-03-18
-1,0,NO,NO,NO,0,0,1,3,9136343,https://www.vecernji.hr/vijesti/sjetimo-se-rata-90-ih-kad-nismo-imali-nikoga-no-iritantno-je-da-plenkovic-avione-koristi-za-samopromociju-i-naslikava-se-povise-drona-1572247,Sjetimo se rata 90-ih kad nismo imali nikoga. No iritantno je da Plenković avione koristi za samopromociju i naslikava se poviše drona,2022-03-21
0,1,NO,NO,NO,1,0,0,4,5013262,https://www.vecernji.hr/vijesti/iako-su-najavili-ukidanje-naknade-za-odvojeni-zivot-uredno-se-isplacuju-1572415,"Iako su najavili ukidanje, naknade za odvojeni život uredno se isplaćuju",2022-03-21
NO,NO,NO,NO,NO,0,1,0,2,6351055,https://www.vecernji.hr/vijesti/manolic-slavi-102-rodendan-prezivio-koronu-nadzivio-dvije-supruge-i-jos-prkosi-vremenu-1572781,"Manolić slavi 102. rođendan: Preživio koronu, nadživio dvije supruge i još prkosi vremenu",2022-03-22
0,0,NO,NO,NO,1,0,0,3,5166749,https://www.vecernji.hr/vijesti/od-klubova-zastupnika-zatrazeno-ocitovanje-o-ukidanju-naknade-za-odvojen-zivot-1572893,Od klubova zastupnika zatraženo očitovanje o ukidanju naknade za odvojen život,2022-03-22
0,NO,0,NO,NO,1,0,0,5,5013298,https://www.vecernji.hr/vijesti/napeto-u-otvorenom-mogli-biste-postati-milanovicev-glasnogovornik-sve-znas-zbog-stranacke-iskaznice-1571480,Napeto u Otvorenom: 'Mogli biste postati Milanovićev glasnogovornik'; 'Sve znaš zbog stranačke iskaznice',2022-03-17
NO,1,NO,NO,NO,1,0,0,4,5012926,https://www.vecernji.hr/vijesti/grbin-sreca-je-da-dron-nije-pogodio-zgradu-ali-nas-sustav-sigurnosti-ne-smije-pocivati-na-sreci-1571875,"Grbin: ""Sreća je da dron nije pogodio zgradu, ali naš sustav sigurnosti ne smije počivati na sreći""",2022-03-18
0,NO,-1,NO,NO,1,0,0,4,8055012,https://www.vecernji.hr/vijesti/grmoja-ako-negdje-osvane-da-se-grmojina-zena-uclanila-u-sdss-nemojte-se-cuditi-1571860,"Grmoja: Ako negdje osvane da se Grmojina žena učlanila u SDSS, nemojte se čuditi",2022-03-18
-1,NO,NO,NO,NO,1,0,0,4,5802824,https://www.vecernji.hr/vijesti/tko-je-nova-veleposlanica-srbije-zbog-vucica-otisla-iz-tv-emisije-oluju-zove-zlocinom-tudmana-milosevica-i-amerikanaca-1571716,"Tko je nova veleposlanica Srbije? Zbog Vučića otišla iz tv-emisije, Oluju zove zločinom Tuđmana, Miloševića i Amerikanaca",2022-03-18
1,NO,NO,NO,-1,1,0,0,4,5013207,https://www.vecernji.hr/vijesti/vukovarski-hdz-prozvao-ivana-penavu-i-domovinski-pokret-1571781,Vukovarski HDZ prozvao Ivana Penavu i Domovinski pokret,2022-03-18
1,NO,NO,NO,NO,1,1,0,5,6128100,https://www.vecernji.hr/vijesti/komsic-usporedio-brigu-hrvatske-za-bih-s-putinovim-odnosom-prema-ukrajini-to-je-isti-agresivni-koncept-1571137,Komšić usporedio brigu Hrvatske za BiH s Putinovim odnosom prema Ukrajini: 'To je isti agresivni koncept',2022-03-15
-1,NO,NO,NO,-1,1,0,1,6,5013156,https://www.vecernji.hr/vijesti/aladrovica-partneri-prepustili-premijeru-koji-porucuje-dorh-to-treba-dokazati-1571109,Aladrovića partneri prepustili premijeru koji poručuje: DORH to treba dokazati,2022-03-16
-1,NO,0,NO,1,1,0,0,5,9045190,https://www.vecernji.hr/vijesti/domovinski-pokret-milanovic-i-plenkovic-ponasaju-se-kao-razmazeni-tinejdzeri-1571259,Domovinski pokret: Milanović i Plenković ponašaju se kao razmaženi tinejdžeri,2022-03-16
1,NO,NO,NO,NO,1,0,0,5,5054445,https://www.vecernji.hr/vijesti/hdz-na-facebooku-dvije-lose-vijesti-za-kremljenka-s-pantovcaka-1571572,HDZ na Facebooku: Dvije loše vijesti za Kremljenka s Pantovčaka...,2022-03-17
NO,0,NO,NO,NO,1,0,0,3,5051986,https://www.vecernji.hr/vijesti/hrvati-su-nasa-braca-i-taj-dron-nismo-mi-ispalili-ali-pitam-nato-mozete-li-zastititi-svoje-nebo-1571528,"Hrvati su naša braća i taj dron nismo mi ispalili, ali pitam NATO: možete li zaštititi svoje nebo?",2022-03-17
1,-1,NO,NO,NO,1,0,0,4,86376,https://www.vecernji.hr/vijesti/penava-ministru-paladini-treba-dati-sansu-obnova-ne-smije-cekati-1569717,"Penava: Ministru Paladini treba dati šansu, obnova ne smije čekati",2022-03-11
NO,1,NO,NO,NO,1,0,0,3,6825331,https://www.vecernji.hr/vijesti/donald-trump-tjerao-je-hrvate-na-ukletu-investiciju-danas-nam-to-donosi-milijarde-1570551,Donald Trump tjerao je Hrvate na 'ukletu' investiciju. Sad nam to donosi milijarde,2022-03-14
1,NO,NO,NO,NO,1,0,0,4,5055686,https://www.vecernji.hr/vijesti/plenkovic-na-toj-letjelici-je-bio-eksploziv-neka-vrsta-bombe-1570802,"Plenković: Na toj letjelici je bio eksploziv, neka vrsta bombe",2022-03-14
NO,0,NO,NO,NO,1,0,0,2,4898195,https://lokalni.vecernji.hr/zupanije/svim-izbjeglicama-iz-ukrajine-pruzit-ce-se-adekvatna-pomoc-25099,Svim izbjeglicama iz Ukrajine pružit će se adekvatna pomoć,2022-03-14
1,NO,NO,NO,NO,1,0,0,5,5055684,https://www.vecernji.hr/vijesti/hdz-odgovorio-milanovicu-opet-nastupa-protivno-hrvatskim-interesima-kao-da-slusamo-duznosnika-kremlja-1571146,HDZ odgovorio Milanoviću: Opet nastupa protivno hrvatskim interesima. Kao da slušamo dužnosnika Kremlja,2022-03-15
1,1,NO,NO,NO,1,0,0,5,5587635,https://www.vecernji.hr/vijesti/prkacin-dp-ni-vucicu-niti-dodiku-nije-ni-na-kraj-pameti-izazivati-sukob-u-bih-1569830,Prkačin (DP): Ni Vučiću niti Dodiku nije ni na kraj pameti izazivati sukob u BiH,2022-03-10
-1,NO,NO,NO,1,1,0,0,5,5619214,https://www.vecernji.hr/vijesti/hdz-grada-vukovara-ivan-penava-se-bavi-polikanstvom-1570111,HDZ grada Vukovara: Ivan Penava se bavi polikanstvom,2022-03-11
NO,1,NO,NO,NO,1,0,0,3,6037792,https://www.vecernji.hr/vijesti/hajdas-doncic-trazim-hitno-ocitovanje-sigurnosnih-sluzbi-o-padu-letjelice-1570004,Hajdaš Dončić: Tražim hitno očitovanje sigurnosnih službi o padu letjelice,2022-03-11
NO,1,NO,NO,NO,1,0,0,4,5063321,https://www.vecernji.hr/vijesti/hajdukovic-vojni-rok-je-zastario-paradigma-ratovanja-se-promijenila-nama-su-potrebne-tri-stvari-1570092,"Hajduković: Vojni rok je zastario, paradigma ratovanja se promijenila. Nama su potrebne tri stvari",2022-03-11
-1,NO,NO,NO,1,1,0,0,6,5449601,https://www.vecernji.hr/vijesti/penava-trazi-ostavku-ministra-banozica-postoje-li-sluzbe-koje-brinu-o-sigurnosti-1570130,Penava traži ostavku ministra Banožića: 'Postoje li službe koje brinu o sigurnosti?',2022-03-11
1,NO,NO,NO,NO,1,0,0,4,5012114,https://www.vecernji.hr/vijesti/zavrsio-sastanak-vladajuce-koalicije-bacic-paladino-dobio-jednoglasnu-podrsku-sutra-glasanje-u-saboru-1569200,"Završio sastanak vladajuće koalicije. Bačić: Paladino dobio jednoglasnu podršku, sutra glasanje u Saboru",2022-03-08
-1,1,1,NO,1,1,0,1,5,11775637,https://www.vecernji.hr/vijesti/hajdas-doncic-ima-li-vlada-kapacitet-za-upravljanje-u-izazovnim-vremenima-1569502,Hajdaš Dončić: Ima li Vlada kapacitet za upravljanje u izazovnim vremenima,2022-03-09
NO,NO,NO,NO,0,1,0,0,3,5012116,https://www.vecernji.hr/vijesti/ivan-paladina-novi-ministar-prostornog-uredenja-graditeljstva-i-drzavne-imovine-1569490,"Izglasao Sabor: Ivan Paladina novi ministar prostornog uređenja, graditeljstva i državne imovine",2022-03-09
1,NO,NO,NO,NO,1,0,0,5,5017161,https://www.vecernji.hr/vijesti/paladina-stigao-u-sabor-plenkovic-trebao-bi-dati-vrlo-kvalitetan-doprinos-radu-vlade-1569444,"Paladina: Moj fokus će u prvom redu biti obnova, skoro ću pokazati konkretne rezultate i planove",2022-03-09
1,NO,NO,NO,NO,1,0,0,3,5057261,https://www.vecernji.hr/vijesti/doznajemo-detalje-vraca-li-hrvatska-obvezni-vojni-rok-1569862,Doznajemo detalje: Vraća li Hrvatska obvezni vojni rok?,2022-03-10
1,NO,NO,NO,NO,1,0,0,5,5055687,https://www.vecernji.hr/vijesti/plenkovic-o-novom-kandidatu-za-ministra-to-sto-je-imao-doticaj-s-ruskim-gospodarstvom-nije-problem-1569012,"Plenković o ruskom popisu neprijateljskih zemalja: Ako ste na njemu, onda ste vodili dobru politiku. Možete biti ponosni na to",2022-03-07
1,NO,NO,NO,NO,1,0,0,4,5167267,https://www.vecernji.hr/vijesti/buduci-ministar-graditeljstva-ivan-paladina-izisao-iz-ruskih-projekata-1569027,Tko je budući ministar graditeljstva: Izišao iz svih ruskih projekata,2022-03-07
0,NO,NO,NO,NO,1,0,1,5,5964459,https://www.vecernji.hr/vijesti/aladrovic-ne-razmislja-o-ostavci-na-premijeru-je-odluka-nitko-iz-dorh-a-me-nije-kontaktirao-1569325,Josip Aladrović: Ne smatram da sam u ovom trenu teret Vladi,2022-03-08
NO,NO,NO,NO,NO,1,1,0,3,6025396,https://www.vecernji.hr/vijesti/uzivo-zoran-milanovic-govori-o-ratu-u-ukrajini-1569161,"Milanović: Suprotstavit ću se NATO-u u Gruziji. A Dodik je nekima čudovište, a za mene sugovornik",2022-03-08
-1,NO,NO,NO,NO,1,0,0,5,9105998,https://www.vecernji.hr/vijesti/oporba-buduci-ministar-graditeljstva-blizak-ruskim-oligarsima-i-zato-ucjenjiv-1569274,Oporba: Budući ministar graditeljstva blizak ruskim oligarsima i zato ucjenjiv,2022-03-08
-1,NO,1,NO,NO,1,0,0,6,5013190,https://www.vecernji.hr/vijesti/hdz-prozvao-most-i-selak-raspudic-ona-im-uzvratila-dok-hrvatska-gori-plenkovic-se-ceslja-1568114,"HDZ prozvao Most i Selak Raspudić, ona im uzvratila: Dok Hrvatska gori, Plenković se češlja!",2022-03-03
1,NO,NO,NO,NO,1,0,0,4,5158944,https://www.vecernji.hr/vijesti/na-prosvjedu-podrske-ukrajini-i-gradonacelnik-puljak-i-zupan-boban-1568551,Na prosvjedu podrške Ukrajini i gradonačelnik Puljak i župan Boban,2022-03-05
1,NO,NO,NO,NO,1,0,0,3,9131497,https://www.vecernji.hr/vijesti/treba-li-hrvatska-vratiti-obvezni-vojni-rok-strucnjaci-upozoravaju-da-nam-treba-vise-vojnika-1568389,Treba li Hrvatska vratiti obvezni vojni rok? Stručnjaci upozoravaju da nam treba više vojnika,2022-03-05
0,0,0,0,1,1,0,0,5,9078333,https://www.vecernji.hr/vijesti/pad-izborne-podrske-cetiri-vodece-stranke-evo-kako-je-rat-u-ukrajini-utjecao-na-birace-1568757,"Pad izborne podrške četiri vodeće stranke, evo kako je rat u Ukrajini utjecao na birače",2022-03-06
NO,1,0,0,NO,1,0,0,5,5013427,https://www.vecernji.hr/vijesti/oporba-o-mostovoj-interpelaciji-prijedlog-treba-doraditi-vlada-s-mjerama-kasni-1568934,"Oporba o Mostovoj interpelaciji: Prijedlog treba doraditi, Vlada s mjerama kasni",2022-03-07
-1,NO,NO,NO,NO,1,0,1,6,5013150,https://www.vecernji.hr/vijesti/traze-skidanje-imuniteta-ministru-josipu-aladrovicu-1567569,Traže skidanje imuniteta ministru Josipu Aladroviću,2022-03-01
1,NO,NO,NO,NO,1,0,0,5,5013266,https://www.vecernji.hr/vijesti/oporba-zbog-rata-u-ukrajini-ne-smiju-se-zanemariti-unutarnji-problemi-hrvatske-1567766,Oporba: Zbog rata u Ukrajini ne smiju se zanemariti unutarnji problemi Hrvatske,2022-03-02
NO,NO,NO,0,NO,1,1,0,4,5013411,https://www.vecernji.hr/zagreb/pitali-smo-bivse-zvijezde-skupstine-sto-misle-o-novom-sazivu-oporba-se-ulijenila-ali-nisu-bolji-ni-mozemovci-1567666,"Pitali smo bivše ""zvijezde"" Skupštine što misle o novom sazivu: Oporba se ulijenila, ali nisu bolji ni možemovci",2022-03-02
0,0,0,0,0,1,1,0,5,5107221,https://www.vecernji.hr/vijesti/suludo-bi-bilo-ici-na-izbore-jer-bi-bili-neustavni-a-hdz-bez-plenkovica-u-meni-izaziva-stravu-1567771,"'Suludo bi bilo ići na izbore jer bi bili neustavni, a HDZ bez Plenkovića u meni izaziva stravu'",2022-03-03
NO,0,NO,NO,NO,0,0,0,3,5148896,https://www.vecernji.hr/zagreb/to-sto-je-grob-milana-bandica-jos-uvijek-bez-spomenika-velika-je-sramota-nove-vlasti-1567226,"""To što je grob Milana Bandića još uvijek bez spomenika velika je sramota nove vlasti""",2022-02-28
1,NO,NO,NO,NO,1,0,0,5,5795225,https://www.vecernji.hr/vijesti/plenkovic-odrzali-smo-niz-sastanaka-oko-situacije-u-ukrajini-hrvatska-mora-biti-na-pravoj-strani-povijesti-1567250,Plenković: Hrvatska vojska podigla stupanj pripravnosti,2022-02-28
