HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
1,NO,NO,NO,NO,1,0,0,4,12761832,https://www.index.hr/vijesti/clanak/uskoro-uzivo-plenkovic-daje-izjavu-nakon-sjednice-predsjednistva-hdza/2550710.aspx,USKORO UŽIVO Plenković daje izjavu nakon sjednice predsjedništva HDZ-a,2024-03-25
0,NO,NO,1,NO,1,0,0,3,12760371,https://www.index.hr/vijesti/clanak/mozemo-i-hocemo-pravedno-idu-zajedno-na-izbore-u-nekim-jedinicama/2550648.aspx,Možemo i Hoćemo pravedno idu zajedno na izbore u nekim jedinicama,2024-03-25
-1,NO,NO,1,NO,1,0,0,4,12845617,https://dev4.index.hr/vijesti/clanak/mozemo-i-hocemo-pravedno-idu-zajedno-na-izbore-u-nekim-jedinicama/2550648.aspx,"Možemo objavio s kojom strankom idu na izbore: ""Politike nam se poklapaju""",2024-03-25
1,1,0,0,0,1,0,0,5,12762571,https://www.index.hr/vijesti/clanak/najnovija-anketa-sdp-jako-raste-raste-i-hdz-evo-koga-gradjani-zele-za-premijera/2550728.aspx,"Najnovija anketa: SDP jako raste, raste i HDZ. Evo koga građani žele za premijera",2024-03-25
1,1,0,NO,0,1,0,0,5,12762947,https://www.index.hr/vijesti/clanak/najnovija-anketa-sdp-jako-raste-raste-i-hdz-velik-pad-milanovica/2550728.aspx,"Najnovija anketa: SDP jako raste, raste i HDZ. Velik pad Milanovića",2024-03-25
1,NO,NO,NO,NO,0,1,0,4,12762242,https://www.index.hr/vijesti/clanak/plenkovic-milanovic-je-krsitelj-ustava-dok-ne-da-ostavku-irelavantan-je/2550710.aspx,"Plenković: Milanović je kršitelj Ustava. Dok ne da ostavku, irelavantan je",2024-03-25
0,1,1,NO,NO,1,0,0,3,12762944,https://www.index.hr/vijesti/clanak/grmoja-suradjivat-cemo-s-sdpom-ako-podrze-nas-program-i-mene-kao-premijera/2550736.aspx,Grmoja: Surađivat ćemo s SDP-om ako podrže naš program i mene kao premijera,2024-03-25
1,-1,NO,NO,NO,0,1,0,3,12752327,https://www.index.hr/vijesti/clanak/hdz-objavio-fotku-s-prosvjeda-oporbe-ruga-se-sdpu/2550426.aspx,"HDZ objavio fotku s prosvjeda oporbe, ruga se SDP-u",2024-03-25
0,NO,NO,NO,NO,0,0,0,3,12758993,https://www.index.hr/vijesti/clanak/milanovic-o-plenkovicu-nismo-mi-iz-istog-kvarta-on-je-vise-bio-s-mamom/2550590.aspx,"Milanović o Plenkoviću: Nismo mi iz istog kvarta, on je više bio s mamom",2024-03-25
-1,0,NO,NO,NO,0,1,0,5,12758439,https://www.index.hr/vijesti/clanak/milanovic-imam-uvid-u-neke-elemente-oko-turudica-i-metka/2550576.aspx,Milanović o Turudiću: To je bilo prije mjesec. Gospodin je odmah dobio blindiran auto,2024-03-25
-1,0,NO,NO,NO,0,1,0,5,12759783,https://www.index.hr/vijesti/clanak/milanovic-o-turudicu-to-je-prvi-auto-koji-je-pokusao-samoubojstvo/2550576.aspx,Milanović o Turudiću: To je prvi auto koji je pokušao samoubojstvo,2024-03-25
1,1,0,0,0,1,0,0,5,12762232,https://www.index.hr/vijesti/clanak/110000-citatelja-indexa-odgovorilo-za-koga-ce-glasati-na-izborima-ovo-su-rezultati/2550568.aspx,110.000 čitatelja Indexa odgovorilo za koga će glasati na izborima. Ovo su rezultati,2024-03-25
NO,0,NO,1,NO,1,0,0,3,12758998,https://www.index.hr/vijesti/clanak/bencic-plenkovic-cijelu-drzavu-drzi-u-saci-ovaj-potez-je-dokaz/2550600.aspx,"Benčić: Plenković cijelu državu drži u šaci, ovaj potez je dokaz",2024-03-25
-1,0,NO,NO,NO,0,1,0,5,12761839,https://www.index.hr/vijesti/clanak/bivsi-sef-vrhovnog-suda-pravo-lice-hdza-su-seks-karamarko-i-glogoski-u-prvom-redu/2550699.aspx,"Bivši šef Vrhovnog suda: Pravo lice HDZ-a su Šeks, Karamarko i Glogoški u prvom redu",2024-03-25
-1,1,NO,NO,NO,1,0,1,5,12763247,https://www.index.hr/vijesti/clanak/foto-objavljene-sdpove-izborne-liste-pogledajte-tko-je-sve-na-njima/2550744.aspx,"FOTO Objavljene SDP-ove izborne liste, pogledajte tko je sve na njima",2024-03-25
-1,1,NO,NO,NO,1,1,0,4,12844991,https://dev4.index.hr/vijesti/clanak/fred-matic-bogatasi-moraju-podnijeti-veci-teret-no-te-se-teme-gube-zbog-korupcije/2550735.aspx,Fred Matić: Karlo Ressler je trbuhozborac svog šefa i pokušava biti njegova kopija,2024-03-25
NO,NO,NO,NO,1,0,0,0,3,12762938,https://dnevnik.hr/vijesti/hrvatska/kupuju-se-vijetnamci-i-vrijedjaju-suparnici-a-sto-o-politici-na-drustvenim-mrezama-kazu-glasaci-to-nije-politika-to-je-onda-zabava---839830.html,"Kupuju se Vijetnamci i vrijeđa opozicija, a što o kampanji na društvenim mrežama kažu glasači? ""To nije politika, to je onda zabava""",2024-03-25
-1,0,NO,NO,NO,0,1,0,4,12758400,https://dnevnik.hr/vijesti/hrvatska/zoran-milanovic-o-aktualnim-temama---839663.html,"Milanović: ''Plenković i ja nismo iz istog kvarta, on je bio više s mamom''",2024-03-25
-1,NO,NO,1,NO,1,0,0,5,12761358,https://dnevnik.hr/vijesti/hrvatska/mozemo-i-hocemo-pravedno-zajedno-izlaze-na-parlamentarne-izbore---839809.html,"Možemo! ipak neće samostalno na izbore: ""Suradnju je bilo lako dogovoriti""",2024-03-25
1,1,0,NO,0,1,0,0,5,12762573,https://dnevnik.hr/vijesti/hrvatska/novi-crobarometar-hdz-i-dalje-najpopularniji-ali-vrlo-snazno-raste-i-sdp---839824.html,Novi Crobarometar: Istraživanje otkriva je li Milanović uspio srušiti rejting HDZ-u i koga bi građani radije za premijera,2024-03-25
NO,NO,NO,NO,NO,0,0,1,3,12764579,https://dnevnik.hr/vijesti/svijet/trump-u-posljednji-trenutak-dobio-odgodu-ne-mora-poloziti-464-milijuna-dolara---839852.html,Trump u posljednji trenutak dobio odgodu - ne mora položiti 464 milijuna dolara,2024-03-25
0,1,1,NO,NO,1,0,0,3,12763292,https://dnevnik.hr/vijesti/hrvatska/finaliziraju-se-liste-za-parlamentarne-izbore-ali-nisu-svi-zadovoljni---839837.html,"Finaliziraju se liste, ali nisu svi zadovoljni: ""Kad većina donese odluku, onda naprosto idemo dalje""",2024-03-25
NO,1,NO,NO,NO,1,0,0,3,12763992,https://dnevnik.hr/vijesti/hrvatska/glavni-odbor-sdp-a-potvrdio-liste-za-parlamentarne-izbore---839848.html,Glavni odbor SDP-a potvrdio liste: Na parlamentarne izbore izlazi i poznata pjevačica,2024-03-25
1,NO,NO,NO,NO,1,0,0,3,12762921,https://dnevnik.hr/vijesti/hrvatska/hdz-se-priprema-za-izbore-ne-vidim-zasto-bi-bilo-nezadovoljnih-u-stranci-fokus-svih-clanova-je-na-rezultat---839827.html,"Habijan: ""Ne vidim zašto bi bilo nezadovoljnih, ne razumijem što točno mislite...""",2024-03-25
1,-1,NO,NO,NO,0,1,0,4,12760369,https://dnevnik.hr/vijesti/hrvatska/gordan-jandrokovic-se-na-osvrnuo-na-uvrede-koje-su-upucene-hdz-ovcima---839778.html,"Jandroković otkrio zašto se vrijeđa HDZ-ovce: ""Nazivaju nas bandom, bagrom, gangsterima, kvislinzima...""",2024-03-25
1,NO,NO,NO,NO,1,0,0,3,12762206,https://dnevnik.hr/vijesti/hrvatska/krunoslav-olujic-o-milanovicevoj-kandidaturi-ustavni-sud-je-pogrijesio-u-jednoj-stvari---839821.html,Krunoslav Olujić o Milanovićevoj kandidaturi: Ustavni sud je pogriješio u jednoj stvari,2024-03-25
0,1,NO,NO,NO,1,0,0,4,12755701,https://www.24sata.hr/news/nova-koalicija-damir-vandelic-i-fokus-idu-zajedno-na-izbore-972919,Nova koalicija: Damir Vanđelić i Fokus idu zajedno na izbore...,2024-03-25
1,NO,NO,NO,NO,1,0,0,4,12761830,https://www.24sata.hr/news/pratite-uzivo-plenkovic-daje-izjavu-za-medije-nakon-sjednice-predsjednistva-hdz-a-973021,PRATITE UŽIVO Plenković daje izjavu za medije nakon sjednice predsjedništva HDZ-a,2024-03-25
NO,NO,NO,NO,NO,0,0,0,2,12759813,https://www.24sata.hr/news/sva-pitanja-o-ustavnom-sudu-mogu-li-zabraniti-rad-strankama-i-zasto-nisu-uvijek-brzi-u-reakciji-972172,Sva pitanja o Ustavnom sudu: Mogu li zabraniti rad strankama i zašto nisu uvijek brzi u reakciji,2024-03-25
-1,0,0,NO,NO,1,1,0,7,12758495,https://www.24sata.hr/news/zoran-milanovic-kaze-da-cuva-hrvatsku-od-plenkovica-i-hdz-a-dobro-zvuci-no-je-li-bas-istina-972954,"Zoran Milanović kaže da čuva Hrvatsku od Plenkovića i HDZ-a. Dobro zvuči, no je li baš istina?",2024-03-25
1,-1,NO,NO,NO,1,0,0,5,12740123,https://www.vecernji.hr/vijesti/plenkovic-prozvao-milanovica-krsitelj-ustava-je-fejk-ako-je-hrabar-neka-da-ostavku-i-ide-u-dvoboj-sa-mnom-1756363,"Plenković prozvao Milanovića: 'Kršitelj Ustava je fejk. Ako je hrabar, neka da ostavku i ide u dvoboj sa mnom'",2024-03-24
-1,0,NO,NO,NO,0,1,0,5,12758490,https://www.24sata.hr/news/uzivo-pratite-izjavu-milanovica-972921,Plenković i ja nismo iz istog kvarta. On je bio više s mamom. HDZ će odnijeti rijeka pravde,2024-03-25
0,0,0,NO,NO,1,0,0,3,12754929,https://www.24sata.hr/news/anketa-tko-su-najbolji-i-najgori-premijer-ili-premijerka-od-1990-972467,ANKETA Tko su najbolji i najgori premijer ili premijerka od 1990.,2024-03-25
1,1,0,NO,0,1,0,0,5,12762980,https://www.24sata.hr/news/milanovicu-pada-podrska-a-hdz-je-i-dalje-najpopularniji-u-drzavi-evo-kako-stoje-ostali-973046,"Crobarometar: Milanović pada, HDZ i SDP u porastu. Ovako stoje sve stranke u istraživanju",2024-03-25
-1,NO,NO,1,NO,1,0,0,5,12760385,https://www.24sata.hr/news/mozemo-i-hocemo-pravedno-zajedno-ce-izaci-na-izbore-u-dijelu-izbornih-jedinica-973006,Možemo! i Hoćemo pravedno! zajedno će izaći na izbore u dijelu izbornih jedinica...,2024-03-25
1,-1,NO,NO,NO,0,1,1,3,12744254,https://www.jutarnji.hr/vijesti/hrvatska/tonci-glavina-rijeka-pravde-je-postala-potok-smijeha-i-potapa-splitski-sdp-15442711,Tonči Glavina: Rijeka pravde je postala potok smijeha i potapa splitski SDP,2024-03-24
0,0,NO,NO,NO,0,0,0,2,12742224,https://www.jutarnji.hr/vijesti/hrvatska/vazan-sdp-ovac-razmislja-da-se-uopce-ne-kandidira-ovo-je-zadnja-sansa-da-se-grbin-predomisli-15442638,Važan SDP-ovac razmišlja da se uopće ne kandidira: ‘Ovo je zadnja šansa da se Grbin predomisli‘,2024-03-24
0,1,NO,NO,NO,1,0,0,4,12741850,https://www.jutarnji.hr/vijesti/hrvatska/milanovic-je-za-sefa-policije-stavio-mamicevog-prijatelja-a-njegov-zmajlovic-sad-se-nalazi-s-uskockim-optuzenikom-15442613,"‘Milanović je za šefa policije stavio Mamićevog prijatelja, a njegov Zmajlović sad se nalazi s uskočkim optuženikom‘",2024-03-24
-1,0,NO,NO,NO,1,0,0,5,12741864,https://www.jutarnji.hr/vijesti/hrvatska/normalno-necu-dati-ostavku-jer-necu-prepustiti-hrvatsku-plenkovicu-i-njegovoj-kriminalnoj-organizaciji-15442630,"‘Normalno, neću dati ostavku jer neću prepustiti Hrvatsku Plenkoviću i njegovoj kriminalnoj organizaciji‘",2024-03-24
-1,NO,NO,NO,NO,0,1,0,5,12741871,https://www.vecernji.hr/vijesti/milanovic-se-oglasio-do-sada-smo-institucije-branili-a-sad-je-vrijeme-da-ih-oslobodimo-1756403,"Milanović se oglasio: 'Do sada smo institucije branili, a sad je vrijeme da ih oslobodimo!'",2024-03-24
1,-1,0,NO,0,1,0,0,6,12744269,https://www.index.hr/vijesti/clanak/velika-anketa-izbori-su-za-tri-tjedna-za-koga-cete-glasati/2550343.aspx,VELIKA ANKETA Izbori su za tri tjedna. Za koga ćete glasati?,2024-03-24
NO,1,NO,NO,NO,1,1,0,4,12739378,https://www.index.hr/vijesti/clanak/sef-socijaldemokrata-nisam-bio-na-jucerasnjem-prosvjedu-oporbe-nije-mi-zao/2550248.aspx,Šef Socijaldemokrata: Nisam bio na jučerašnjem prosvjedu oporbe. Nije mi žao,2024-03-24
-1,0,NO,NO,NO,1,0,0,5,12743571,https://www.jutarnji.hr/vijesti/hrvatska/ako-milanovic-tako-odluci-s-jednim-jedinim-manevrom-moze-hdz-u-izbiti-6-zastupnika-15442678,Ako Milanović tako odluči - s jednim jedinim manevrom može HDZ-u izbiti 6 zastupnika!,2024-03-24
0,1,0,0,0,1,0,1,5,12741526,https://www.jutarnji.hr/vijesti/hrvatska/bozinovic-milanovic-je-politicku-komunikaciju-spustio-na-najnizu-razinu-dosad-ankete-hdz-u-se-nitko-nije-priblizio-15442613,Božinović: ‘Milanović je političku komunikaciju spustio na najnižu razinu dosad. Ankete? HDZ-u se nitko nije približio‘,2024-03-24
1,-1,NO,NO,NO,1,0,0,4,12740073,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-ovaj-krsitelj-ustava-je-jedna-velika-prevara-fejk-ako-da-ostavku-moze-i-dvoboj-odmah-15442561,"Plenković: ‘Ovaj ‘kršitelj Ustava‘ je jedna velika prevara, fejk! Ako da ostavku može i dvoboj, odmah‘",2024-03-24
1,-1,NO,NO,NO,1,0,0,4,12740092,https://dnevnik.hr/vijesti/hrvatska/plenkovic-milanovica-nazvao-krsiteljem-ustava---839564.html,"Plenković Milanovića nazvao kršiteljem Ustava: ""Ako je hrabar, idemo, u istom smo kvartu""",2024-03-24
0,-1,1,NO,NO,1,1,0,5,12741205,https://www.index.hr/vijesti/clanak/grmoja-milanovic-je-svjestan-jedne-stvari-i-zato-ne-zeli-dati-ostavku/2550304.aspx,Grmoja: Milanović je svjestan jedne stvari i zato ne želi dati ostavku,2024-03-24
-1,NO,NO,NO,NO,0,0,1,6,12741878,https://www.index.hr/vijesti/clanak/milanovic-normalno-da-necu-dati-ostavku-i-prepustiti-zemlju-kriminalnoj-organizaciji/2550323.aspx,Milanović: Normalno da neću dati ostavku i prepustiti zemlju kriminalnoj organizaciji,2024-03-24
1,NO,NO,NO,NO,1,0,0,4,12740459,https://www.index.hr/vijesti/clanak/plenkovic-milanovic-je-fejk-ako-je-hrabar-idemo-na-izbore-tu-smo-u-istom-kvartu/2550285.aspx,"Plenković: Milanović je fejk. Ako je hrabar, idemo na izbore. Tu smo u istom kvartu",2024-03-24
-1,0,0,1,0,1,1,0,5,12744293,https://www.index.hr/vijesti/clanak/tomasevic-zbog-milanovica-bi-moglo-doci-do-rekordne-izlaznosti-to-je-kraj-hdza/2550383.aspx,"Tomašević: Milanović za premijera? Ako SDP bude imao više mandata, prihvatit ćemo ga",2024-03-24
NO,NO,NO,NO,NO,0,0,0,2,12742916,https://www.24sata.hr/news/predstava-u-slavu-dinama-izludila-je-tudmana-a-mesic-i-manolic-pokusali-su-puc-u-hdz-u-972749,"Predstava u slavu Dinama izludila je Tuđmana, a Mesić i Manolić pokušali su puč u HDZ-u",2024-03-24
-1,0,NO,1,NO,0,1,1,5,12743961,https://www.24sata.hr/news/tomasevic-hdz-je-zasluzio-otici-u-oporbu-njihove-korupcijske-afere-se-ne-mogu-ni-izbrojati-972843,"Tomašević: 'HDZ je zaslužio otići u oporbu, njihove korupcijske afere se ne mogu ni izbrojati'",2024-03-24
-1,NO,0,NO,NO,0,1,1,6,12743926,https://dnevnik.hr/vijesti/hrvatska/zoran-milanovic-ljutit-zbog-hdz-ova-falsificiranja-njegovih-izjava-oglasila-se-i-oporba---839621.html,"Fake news HDZ-a razljutio predsjednika: ""Kriminalna banda falsificirala je moju izjavu"" - Stigao mu odgovor od premijera",2024-03-24
1,NO,NO,NO,1,1,0,0,3,12742230,https://dnevnik.hr/vijesti/hrvatska/zgusnjava-se-raspored-predaje-kandidacijskih-lista-za-parlamentarne-izbore---839586.html,Izbori su sve bliže: Pogledajte tko će kada predavati liste,2024-03-24
1,NO,NO,NO,NO,1,0,0,6,12741879,https://dnevnik.hr/vijesti/hrvatska/zoran-milanovic-do-sada-smo-institucije-branili-a-sad-je-vrijeme-da-ih-oslobodimo---839587.html,"Milanović: ''Do sada smo institucije branili, a sad je vrijeme da ih oslobodimo''",2024-03-24
-1,-1,NO,NO,1,0,1,0,5,12733210,https://www.vecernji.hr/vijesti/skup-domovinskog-pokreta-sve-je-samo-ne-marginalan-usustavljeno-ucinkovito-i-potencijalno-opasno-1756252,"Skup Domovinskog pokreta sve je samo ne marginalan: Usustavljeno, učinkovito i potencijalno opasno",2024-03-23
NO,NO,NO,NO,1,1,1,0,5,12729533,https://www.vecernji.hr/vijesti/foto-ziva-atmosfera-na-skupu-domovinskog-pokreta-brojne-zastave-ima-i-oznaka-hos-a-stigli-i-tamburasi-1756164,UŽIVO Živa atmosfera na skupu Domovinskog pokreta: Svi na nogama uz Thompsonovu pjesmu,2024-03-23
1,NO,NO,NO,NO,1,0,0,3,12742304,https://www.24sata.hr/news/milanovic-je-zagusio-javni-prostor-i-spustio-razinu-politicke-komunikacije-na-nikad-nize-972808,Milanović je zagušio javni prostor i spustio razinu političke komunikacije na nikad niže,2024-03-24
-1,NO,NO,NO,NO,0,1,0,7,12742306,https://www.24sata.hr/news/milanovic-normalno-je-da-necu-dati-ostavku-i-prepustiti-zemlju-kriminalnoj-organizaciji-972811,Milanović: Normalno je da neću dati ostavku i prepustiti zemlju kriminalnoj organizaciji...,2024-03-24
1,NO,NO,NO,NO,1,0,0,4,12740499,https://www.24sata.hr/news/plenkovic-ako-je-krsitelj-ustava-hrabar-u-istom-smo-kvartu-neka-da-ostavku-sucelimo-se-972786,"Plenković: Ako je Kršitelj Ustava hrabar, u istom smo kvartu, neka da ostavku, sučelimo se",2024-03-24
1,-1,NO,NO,NO,1,0,1,6,12732859,https://www.vecernji.hr/vijesti/jandrokovic-otkrio-tko-ce-biti-predsjednik-drzave-ako-milanovic-ipak-podnese-ostavku-1756232,Jandroković otkrio tko će biti predsjednik države ako Milanović ipak podnese ostavku,2024-03-23
-1,0,NO,NO,NO,0,0,1,5,12733554,https://www.vecernji.hr/vijesti/milanovic-i-hdz-se-svadaju-oko-ove-snimke-kriminalna-banda-ukrala-i-falsificirala-moju-izjavu-i-krenula-plasiti-ljude-1756256,Milanović i HDZ se svađaju oko ove snimke: 'Kriminalna banda ukrala i falsificirala moju izjavu i krenula plašiti ljude',2024-03-23
1,NO,NO,NO,NO,1,0,0,3,12731058,https://www.vecernji.hr/vijesti/plenkovic-o-prosvjedu-da-sam-ja-u-oporbi-tesko-bih-se-borio-protiv-ovakve-vlasti-ja-ne-vidim-krizu-1756200,"Plenković o prosvjedu: Da sam ja u oporbi, teško bih se borio protiv ovakve vlasti. Ja ne vidim krizu",2024-03-23
1,NO,NO,NO,NO,1,0,0,5,12735215,https://www.vecernji.hr/vijesti/plenkovic-milanovic-je-izabrao-bizaran-datum-izbora-kako-bi-otezao-glasanje-hrvata-izvan-hrvatske-1756298,Plenković: Milanović je izabrao bizaran datum izbora kako bi otežao glasanje Hrvata izvan Hrvatske,2024-03-23
-1,0,NO,NO,1,1,1,0,5,12735201,https://www.vecernji.hr/vijesti/porucili-biracima-da-biraju-treci-put-vukovarsku-hrvatsku-1756234,Poručili biračima da biraju treći put - vukovarsku Hrvatsku,2024-03-23
-1,-1,NO,0,NO,0,1,0,4,12732839,https://www.vecernji.hr/vijesti/moras-izgubiti-kompas-da-organiziras-prosvjede-u-urbanim-sredistima-a-kampanju-temeljis-na-milanovicevu-primitivizmu-1756235,"'Moraš izgubiti kompas da organiziraš prosvjede u urbanim središtima, a kampanju temeljiš na Milanovićevu primitivizmu'",2024-03-23
-1,NO,NO,1,-1,0,1,0,4,12731713,https://www.vecernji.hr/vijesti/ovo-nije-bio-prosvjed-nego-stranacki-skup-dobro-je-za-milanovica-sto-nije-riskirao-i-dosao-1756208,"'Ovo nije bio prosvjed, nego stranački skup. Dobro je za Milanovića što nije riskirao i došao'",2024-03-23
-1,1,NO,1,NO,0,1,0,5,12727940,https://www.vecernji.hr/vijesti/danas-oporbeni-skupovi-u-pet-gradova-milanovic-se-nece-pojaviti-1756133,Danas oporbeni skupovi u pet gradova: Milanović se neće pojaviti,2024-03-23
-1,-1,NO,NO,NO,0,1,1,5,12734875,https://www.vecernji.hr/vijesti/hdz-odgovorio-milanovicu-danas-prostaci-kako-bi-skrenuo-pozornost-s-fijaska-na-prosvjedima-1756295,HDZ odgovorio Milanoviću: Danas prostači kako bi skrenuo pozornost s fijaska na 'prosvjedima',2024-03-23
0,1,1,0,1,1,1,0,5,12727692,https://www.vecernji.hr/vijesti/izborna-subota-propast-tockaste-koalicije-danas-veliki-prosvjed-milanovic-i-plenkovic-ni-jucer-nisu-birali-rijeci-1756081,"Izborna subota: Propast točkaste koalicije, danas veliki prosvjed, Milanović i Plenković ni jučer nisu birali riječi",2024-03-23
-1,1,NO,1,NO,1,1,0,6,12729512,https://www.jutarnji.hr/vijesti/hrvatska/veliki-prosvjed-protiv-hdz-a-u-pet-gradova-plenkovicu-odnijet-ce-te-rijeke-pravde-laura-ce-ti-doci-glave-15442200,"Veliki prosvjed protiv HDZ-a u pet gradova: ‘Plenkoviću, odnijet će te rijeke pravde, Laura će ti doći glave!‘",2024-03-23
1,NO,NO,NO,NO,1,0,1,5,12729897,https://www.jutarnji.hr/vijesti/hrvatska/brine-me-da-je-turudicu-propucan-auto-ima-ljudi-koji-tvrde-da-je-to-fake-dva-zrna-nista-milanovic-sije-mrznju-15442303,‘Brine me da je Turudiću propucan auto. Ima ljudi koji tvrde da je to fake? Dva zrna - ništa. Milanović sije mržnju...‘,2024-03-23
NO,NO,NO,NO,1,1,1,0,5,12731702,https://www.jutarnji.hr/vijesti/hrvatska/hrvatska-je-u-opasnosti-kao-i-1990-ukinut-cemo-istanbulsku-konvenciju-koja-promovira-rodnu-ideologiju-15442379,‘Hrvatska je u opasnosti kao i 1990.! Ukinut ćemo Istanbulsku konvenciju koja promovira rodnu ideologiju‘,2024-03-23
-1,NO,NO,NO,NO,0,1,0,5,12729500,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-nas-je-izdao-idem-ga-potuci-ako-on-i-covic-samo-spomenu-moje-ime-pocinjem-vaditi-sve-istine-15442293,"‘Plenković nas je izdao, idem ga potući. Ako on i Čović samo spomenu moje ime, počinjem vaditi sve istine...‘",2024-03-23
-1,NO,1,NO,-1,1,0,0,5,12731394,https://www.jutarnji.hr/vijesti/hrvatska/prica-oko-propucavanja-turudicevog-auta-je-dosta-cudnovata-kolakusic-otisao-je-s-tajkunskom-strankom-15442369,‘Priča oko propucavanja Turudićevog auta je dosta čudnovata. Kolakušić? Otišao je s tajkunskom strankom‘,2024-03-23
NO,1,NO,NO,NO,0,1,0,5,12728382,https://www.jutarnji.hr/vijesti/hrvatska/ovo-je-15-razloga-zasto-je-milanovic-pogodio-savrseni-tajming-fali-mu-jos-samo-jedna-stvar-i-najednom-sve-postaje-moguce-15442235,Ovo je 15 razloga zašto je Milanović pogodio savršeni tajming. Fali mu još samo jedna stvar i najednom sve postaje moguće,2024-03-23
NO,1,NO,NO,NO,0,1,0,5,12728793,https://www.jutarnji.hr/vijesti/hrvatska/ovo-je-15-razloga-zasto-je-milanovic-pogodio-savrseni-tajming-fali-mu-jos-samo-jedna-stvar-i-sve-postaje-moguce-15442235,Ovo je 15 razloga zašto je Milanović pogodio savršeni tajming. Fali mu još samo jedna stvar i sve postaje moguće,2024-03-23
1,NO,NO,NO,NO,1,0,0,3,12731008,https://www.jutarnji.hr/vijesti/hrvatska/plenkovic-nemam-dojam-da-je-u-hrvatskoj-kriza-imamo-vece-place-i-mirovine-uveli-smo-euro-kupili-rafale-15442357,"Plenković: ‘Nemam dojam da je u Hrvatskoj kriza. Imamo veće plaće i mirovine, uveli smo euro, kupili Rafale...‘",2024-03-23
-1,1,NO,1,NO,1,1,0,6,12730349,https://www.jutarnji.hr/vijesti/hrvatska/prosvjed-protiv-hdz-a-u-pet-gradova-plenkovicu-laura-ce-ti-doci-glave-bencic-mi-smo-brana-crnom-mraku-15442200,"Prosvjed protiv HDZ-a u pet gradova: ‘Plenkoviću, Laura će ti doći glave!‘; Benčić: ‘Mi smo brana crnom mraku‘",2024-03-23
-1,1,NO,1,NO,1,1,0,6,12729864,https://www.jutarnji.hr/vijesti/hrvatska/prosvjed-protiv-hdz-a-u-pet-gradova-plenkovicu-odnijet-ce-te-rijeke-pravde-laura-ce-ti-doci-glave-15442200,"Prosvjed protiv HDZ-a u pet gradova: ‘Plenkoviću, odnijet će te rijeke pravde, Laura će ti doći glave!‘",2024-03-23
1,NO,NO,NO,NO,0,1,0,3,12731053,https://www.jutarnji.hr/vijesti/hrvatska/hdz-ovci-se-rugaju-oporbi-zbog-odaziva-na-prosvjede-rijeka-pravde-postao-potok-smijeha-15442351,HDZ-ovci se rugaju oporbi zbog odaziva na prosvjede: ‘Rijeka pravde postao potok smijeha...‘,2024-03-23
1,0,NO,NO,NO,1,0,0,4,12732028,https://www.jutarnji.hr/vijesti/hrvatska/jandrokovic-otkrio-tko-ce-biti-predsjednik-drzave-ako-milanovic-ipak-podnese-ostavku-on-nece-15442387,Jandroković otkrio tko će biti predsjednik države ako Milanović ipak podnese ostavku. On neće,2024-03-23
-1,1,NO,NO,NO,0,0,0,3,12729121,https://www.jutarnji.hr/vijesti/hrvatska/je-li-doista-zoran-milanovic-bio-najlosiji-premijer-kojeg-je-hrvatska-imala-15442290,"Je li, doista, Zoran Milanović bio najlošiji premijer kojeg je Hrvatska imala",2024-03-23
1,-1,NO,NO,NO,0,1,1,5,12733882,https://www.jutarnji.hr/vijesti/hrvatska/mrezama-se-siri-snimka-milanovica-kako-govori-pohapsiti-ih-sve-i-uzeti-im-djecu-za-taoce-oglasio-se-i-milanovic-15442381,Mrežama se širi snimka Milanovića kako govori: ‘Pohapsiti ih sve i uzeti im djecu za taoce!‘; Oglasio se i Milanović,2024-03-23
-1,1,NO,NO,NO,0,0,0,3,12729509,https://www.jutarnji.hr/vijesti/hrvatska/najtocnija-povijest-milanoviceve-vlade-je-li-doista-bio-najgori-premijer-15442290,Najtočnija povijest Milanovićeve vlade: Je li doista bio najgori premijer,2024-03-23
-1,NO,NO,1,NO,0,1,0,6,12729148,https://www.index.hr/vijesti/clanak/uskoro-uzivo-krece-veliki-prosvjed-protiv-hdza-u-pet-gradova/2550045.aspx,USKORO UŽIVO Kreće veliki prosvjed protiv HDZ-a u pet gradova,2024-03-23
-1,-1,NO,NO,NO,0,1,0,3,12733902,https://www.index.hr/vijesti/clanak/varazdinski-hdz-da-nije-bilo-reformista-u-ljubicastim-suskavcima-prosvjed-bi-propao/2550172.aspx,"Varaždinski HDZ: Da nije bilo reformista u ljubičastim šuškavcima, prosvjed bi propao",2024-03-23
-1,NO,NO,NO,NO,0,1,0,3,12731407,https://www.index.hr/vijesti/clanak/sef-splitskog-hdza-ovaj-prosvjed-je-debakl-bracnog-para-puljak/2550111.aspx,Šef splitskog HDZ-a: Ovaj prosvjed je debakl bračnog para Puljak,2024-03-23
-1,1,NO,1,NO,1,1,0,6,12727572,https://www.jutarnji.hr/vijesti/hrvatska/danas-se-u-pet-gradova-odrzavaju-prosvjedni-skupovi-oporbe-dosta-je-tiranije-lazi-i-korupcije-i-hdz-a-15442200,"Danas se u pet gradova održavaju prosvjedni skupovi oporbe: ‘Dosta je tiranije, laži i korupcije i HDZ-a‘",2024-03-23
